Group,Address
3129,1RA. AV. 2-27 ZONA 1
3129,1A. AV. 2-27 ZONA 1
3130,"1RA. AVENIDA 2-27, ZONA 1"
3131,8A. AV. 1-29 ZONA 1
3132,7A. AVENIDA 2-24 ZONA 4
3133,ALDEA SAQUIXPEC
3134,ALDEA SAN ANTONIO LA NUEVA ESPERANZA
3135,ALDEA LANCETILLO LA PARROQUIA
3136,SAN MIGUEL USPANTAN
3137,USPANTAN
3138,4A. AVENIDA 7A. CALLE ZONA 1
3139,7A. AVENIDA Y 4A. CALLE ZONA 1
3140,ALDEA CAMPAMAC
3141,ALDEA SANTA ANA
3142,"7A. AVENIDA 6-31, ZONA 3"
3143,ALDEA EL PARAISO
3144,BARRIO EL BORDITO
3145,CASERÍO CHUPACAY
3146,"ALDEA RÍO BLANCO, ZONA 3"
3147,ALDEA RÍO BLANCO
3148,"INEB, SAN BARTOLOMÉ JOCOTENANGO"
3149,4TA CALLE 3-25 ZONA 4
3150,CANILLÁ
3151,1A. AV. 5-31 ZONA 3
3152,"1A. AVENIDA 5-31 ZONA 3, CANILLA"
3153,"BARRIO SAN PEDRO BELEJU, ALDEA BELEJU"
3154,"4A. AVENIDA 1-62 ZONA 1, CHICHICAMÁN"
3155,"BARRIO SAN SEBASTIÁN, ALDEA BELEJÚ"
3156,ALDEA PAJUIL
3157,4A. AV- 1-62 ZONA 1
3158,3A.CALLE 3-30 ZONA 2
3158,3RA. CALLE 3-30 ZONA 2
3158,"3A. CALLE 3-30, ZONA 2"
3159,5A. CALLE (SALIDA A OJO DE AGUA CARRIZAL)
3160,ZONA 1 PLAYA GRANDE
3160,"ZONA 1, PLAYA GRANDE"
3161,COMUNIDAD VICTORIA 20 DE ENERO
3162,ALDEA LOS ÁNGELES
3163,COMUNIDAD PRIMAVERA  DEL IXCÁN
3164,ALDEA SAN JUAN CHACTELA
3165,2A. AV. Y 3A. CALLE ZONA 1
3166,ALDEA MAYALÁN
3167,PARCELAMIENTO  XALBAL
3167,PARCELAMIENTO XALBAL
3168,ALDEA EL PRADO
3169,LOTE 08 COLONIA BUENA VISTA ENTRADA A SAN FRANCISCO
3169,"LOTE 08 COLONIA BUENA VISTA, ENTRADA A SAN FRANCISCO"
3170,ALDEA VALLE DE CANDELARIA NO. 1
3171,"2A. AVENIDA Y 3RA. CALLE, ZONA 1"
3172,ALDEA CUARTO PUEBLO
3173,ALDEA LAS ROSAS
3174,PARCELAMIENTO PUEBLO NUEVO
3175,"ZONA 1, PLAYA GRANDE IXCÁN"
3176,"ALDEA EL AFÁN, IXCÁN, QUICHÉ"
3177,ALDEA SANTIAGO IXCAN
3178,"5TA. CALLE, ZONA 1, PLAYA GRANDE"
3179,ESCUELA OFICIAL RURAL MIXTA ALDEA EL PRADO
3180,ZONA 1 PLAYA GRANDE 2A. AV. Y 3A. CALLE ZONA 1
3181,PLAYA GRANDE IXCAN
3182,"3A. AVENIDA Y 3A. CALLE ZONA 1, EDIFICIO EL PEREGRINO"
3183,"ZONA 1 PLAYA GRANDE CENTRO DE CAPACITACIÓN MUNICIPAL, ZONA 1, PLAYA GRANDE, IXCAN."
3184,PARCELAMIENTO KAIBIL BALAM
3185,"VALLE LINDA VISTA, SALIDA A MORITAS"
3186,CASERÍO EL AGUACATE ZONA 0
3187,"VENIDA LOS LIRIOS, ZONA 3, LUGAR DENOMINADO ""POTRERO VIEJO"""
3188,CASERIO EL AGUACATE
3189,AVENIDA LAS AMELIAS ZONA 4 CASA NO. C-01
3190,"7A. CALLE 4-47, ZONA 1"
3190,"7A. CALLE 4-84, ZONA 1"
3190,7A. CALLE 4-47 ZONA 1
3191,2A CALLE 3-02 ZONA 5 COLONIA MARIA TERESA
3192,1A AVE. 4-08 ZONA 2
3193,3A AVE. 6-49 ZONA 1
3193,3A. AVE. 6-49 ZONA1
3194,6A AVE. 3-40 ZONA 1
3195,3A CALLE 6-49 ZONA 4
3195,3A CALLE 6-79 ZONA 4
3195,3A. CALLE 6-49 ZONA 4
3196,CENTRO URBANO PARCELAMIENTO CABALLO BLANCO
3197,KM. 192 CARRETERA A CHAMPERICO
3198,8A. AVENIDA. 8-01 ZONA 1
3198,8VA. AVENIDA 8-01 ZONA 1
3198,8A. AVENIDA 8-01  ZONA 1
3199,5A. AVENIDA 6-49 ZONA 1
3199,3A. AVENIDA 6-49 ZONA 1
3200,"9A. AVENIDA A, 2-05 RESIDENCIALES ANA LUCIA, ZONA 4"
3200,"9A. AVENIDA ""A"", 2-05, RESIDENCIALES ""ANA LUCIA"", ZONA 4"
3201,"LOTIFICACION PERU, ZONA 4"
3201,LOTIFICACION PERU ZONA 4
3202,"3A. CALLE 6-49, ZONA 1"
3203,"5A. CALLE, INGRESO A LA COLONIA EL PEDREGAL I, ZONA 6"
3204,11 CALLE 5-01 ZONA 2
3205,ALDEA CABALLO BLANCO
3206,"5A. CALLE 5-05, ZONA 6"
3206,5TA. CALLE 5-05 ZONA 6
3206,5A. CALLE 5-05 ZONA 6
3207,"1A. CALLE 8-90, CANTON TABLEROS, ZONA 5"
3208,5A. AVENIDA 7-55 ZONA 1
3209,"4A. AVENIDA 8-03, ZONA 1"
3210,2A CALLE 5-80 ZONA 1
3210,2A. CALLE 5-80 ZONA 1
3211,"7A. CALLE 8-72, ZONA 1"
3211,7A. CALLE 8-72 ZONA 1
3212,"9A. AVENIDA ""A"" ANA LUCIA ZONA 4, RETALHULEU"
3213,15A. CALLE LOTIFICACION PERU ZONA 4
3214,"7A. CALLE, 2-54, ZONA 1 RETALHULEU"
3215,"AREA URBANA, ALDEA CABALLO BLANCO RETALHULEU"
3216,"9A. AVENIDA A 2-05, RESIDENCIALES ANA LUCIA, ZONA 4 RETALHULEU"
3217,4A. AVENIDA 3-03 ZONA 1
3218,1A. CALLE 4-05 CALDZADA NAVIDAD ZONA 4
3218,1A. CALLE 4-05 CALZADA NAVIDAD ZONA 4
3219,ALDEA NUEVA CANDELARIA
3220,3A. AVENIDA DEL RASTRO Y 4A. CALLE ZONA 4
3221,7A. AVENIDA 4-68 ZONA 1
3222,2A. CALLE 5-16 ZONA 4
3223,2A. CALLE 5-82 ZONA 1
3223,2 CALLE 5-82 ZONA 1
3224,5-03 ZONA 4 CALZADA NAVIDAD
3225,3RA. AVENIDA 6-92 ZONA 2 LOTIFICACION EL RIO
3225,"3A. AVENIDA 6-92 ZONA 2, LOTIFICACION EL RIO"
3225,"3RA. AVENIDA 6-92 ZONA 2, LOTIFICACION EL RIO"
3226,"5A. CALLE INGRESO AL PEDREGAL I, ZONA 6"
3226,"5A. CALLE INGRESO AL PEDREGAL I, ZONA6"
3227,4TA. AVE. 4-58 ZONA 1
3227,4TA. AV. 4-58 ZONA 1
3228,"3A. AVENIDA 5-36, ZONA 1"
3229,"2A. CALLE 3-72, ZONA 1"
3230,"SECTOR EL INFIERNITO, PARCELAMIENTO CABALLO BLANCO, RETALHULEU"
3231,2DA. AV. 6-90 ZONA 5 AVENIDA FUNDABIEN
3232,"1A. CALLE 8-71, ZONA 1"
3233,5TA CALLE 6-80 ZONA 1
3233,5A. CALLE 6-80 ZONA 1
3233,5TA. CALLE 6-80 ZONA 1
3234,1A. AVENIDA 2-17 ZONA 1
3235,"1A. CALLE 4-05 ZONA 4, CALZADA NAVIDAD"
3236,"BARRIO MONTERREY, ZONA 4"
3237,3A. AVENIDA 7-69 ZONA 2
3238,ALDEA LA GUITARRA
3239,"0 CALLE ZONA 4, CANTÓN OCOSITO"
3240,"LOTIFICACIÓN EL BOSQUE, ZONA 6"
3241,10 AVENIDA 5-88 ZONA 4 BARRIO MONTERREY
3242,7A. AVENIDA 8-96 ZONA 1
3243,7A. AVENIDA 7-99 ZONA 1
3244,"RUTA 6W 10A. AVE. 0-50 ZONA 4, RESIDENCIALES ANA LUCIA"
3245,"9AV. 7-30 ZONA 4, CANTON PERU"
3246,3A. AVENIDA 6-49 ZONA 4
3247,CENTRO URBANO ALDEA LA GUITARRA
3248,4A. CALLE 6-10  ZONA 6
3248,4TA. CALLE 6-10 ZONA 6
3249,4TA. CALLE 2-12 ZONA 2 LOTIFICACION EL PRADO
3249,4A. CALLE 2-12 ZONA 2 LOTIFICACION EL PRADO
3250,14 AVENIDA 5-15 ZONA 4 BARRIO MONTERREY
3251,1RA. CALLE 8-90 ZONA 5 CANTON DOLORES
3252,7A. CALLE 2-54 ZONA 1
3253,3A. AVENIDA 6-33 ZONA 1
3254,"SECTOR LA UNIN, PARCELAMIENTO CABALLO BLANCO"
3255,CALLE INGRESO AL PEDREGAL ZONA 1
3256,9AV. 6TA. CALLE 9-88 ZONA 1
3257,1A. CALLE 4-05 ZONA 4
3258,4A. AVENIDA 4-58 ZONA 1
3259,"1A. CALLE 5-03 ZONA 1, CALZADA NAVIDAD"
3260,8A. AV. 8-01 ZONA 1
3261,LOTIFICACION EL INFIERNITO CABALLO BLANCO
3262,5TA. CALLE 4-31 ZONA 1
3262,4TA. CALLE 4-31 ZONA 1
3263,9AV. 15 CALLE LOTIFICACION PERU ZONA 4
3264,2DA. AVENIDA 6-90 ZONA 5 AVENIDA FUNDABIEM
3265,2DA. CALLE 3-72 CALLE CONCEPCION
3266,CALZADA LAS PALMAS 13-70 ZONA 6
3267,"9A. AV. ""A"" 2-05 ZONA 4, RESIDENCIALES ANA LUCIA"
3268,"ENTRADA MONTE BELLO 1, 5TA. CALLE ZONA 6"
3269,7A. CALLE 4-19 ZONA 1
3270,"4TA. AVENIDA ""B"" 2-82 ZONA 1"
3271,LOTE NO. 64 CENTRO URBANO CABALLO BLANCO
3272,CANTON DOLORES ZONA 6 FINCA EL BOSQUE
3273,9AV. A 2-05 ZONA 4 RESIDENCIALES ANA LUCIA
3274,RUTA 6 W 10A. AVENIDA 0-50 ZONA 4 RESIDENCIALES ANA LUCIA
3275,RETALHULEU
3276,4A CALLE 10-39 ZONA 4 RESIDENCIALES ANA LUCIA
3277,"INTERIOR COMPLEJO DEPORTIVO ""TAKALIK ABAJ"" KM. 186.5 ZONA 5 SALIDA A CHAMPERICO"
3278,2A.CALLE Y 3A. AVENIDA 2-90 ZONA 1
3278,2A. CALLE Y 3A. AVENIDA 2-90 ZONA 1
3279,"4A. AVENIDA 3-58, ZONA 1"
3280,4A. AV. 3-58 ZONA 1
3281,COMPLEJO DEPORTIVO 'ABAJ TAKALIK' KM. 186 ZONA 5
3282,DEPARTAMENTO DE RETALHULEU
3283,5A. CALLE  A  4-31 ZONA 1
3284,7A. CALLE 4-55 ZONA 1
3285,KM. 184 CANTÓN PUCA
3285,KM 184 CANTÓN PUCA
3286,FINAL CALZADA LAS PALMAS CANTON PUCA
3287,FINAL DE CALZADA LAS PALMAS
3288,FINAL CALZADA LAS PALMAS
3289,"AVENIDA CENTRAL, CANTON SAMALA 1"
3290,"FINCA BUENA VISTA, ALDEA SAN LUIS"
3291,KM. 183 CANTON PUCA
3292,CANTON SAMALA 1
3293,"KILOMETRO 183, CANTON PUCA 1"
3294,"5A. CALLE ZONA 2, SALIDA A CANTON CEIBA BLANCA"
3295,"2DA. AVENIDA Y 5TA. CALLE, ZONA 1"
3296,MICROPARCELAMIENTO LA LOLITA
3297,FINCA LOS BRILLANTES
3298,SAN MARTIN ZAPOTITLAN
3299,INTERIOR DEL SEMINARIO PRESBITERIANO KILOMETRO 182.5
3300,"KM. 182.5 CARRETERA A QUETGO., INTERIOR DEL SEMINARIO EVANGELICO P."
3301,2AV. 3-50 ZONA 1
3302,2DA. AVENIDA 3-51 ZONA 1
3302,2A. AVENIDA 3-51 ZONA 1
3303,"ZONA 3, COMUNIDAD ARMENIA ORTÍZ"
3304,0 AVENIDA ZONA 1
3305,2A. AVENIDA 3-50 ZONA 1
3305,2A. AVENIDA 3-00 ZONA 1
3305,2A. AVENIDA 3-10 ZONA 1
3306,"ZONA 3, ARMENIA ORTIZ"
3307,APARTADO No. 3-11905
3308,"LOTIFICACION ""LA ESPERANZA"""
3308,"LOTIFICACIÓN ""LA ESPERANZA"""
3309,3A. CALLE BARRIO EL CENTRO ZONA 1
3310,2A. CALLE 7-52 ZONA 1
3310,2A. CALLE 7-53 ZONA 1
3311,"8A. AVENIDA, COLONIA FEGUA, ZONA 4"
3312,2DA. CALLE 2-80 ZONA 1
3313,2A. CALLE 2-17 ZONA 3
3314,3A. CALLE Y 3A. AVENIDA 2-60 ZONA 1
3315,"2A. CALLE ZONA 1, BARRIO CAMILO ALVARADO"
3316,LINEA C4 AL SIS PARCELAMIENTO LA MAQUINA
3316,LINEA C-4 SIS PARCELAMIENTO LA MAQUINA
3317,CENTRO DOS PARCELAMIENTO LA MAQUINA
3318,"CENTRO 2, PARCELAMIENTO LA MAQUINA"
3319,PARCELAMIENTO LA MAQUINA LINEA C-4 SIS
3320,"1A. CALZADA Y 2A. CALLE, CENTRO DOS, PARCELAMIENTO LA MAQUINA"
3321,"SAN ANDRÉS VILLA SECA, RETALHULEU"
3322,FAJA NO.9 LADO SAMALÁ PARCELAMIENTO LA MÁQUINA
3323,PARCELAMIENTO BUENOS AIRES
3324,CABECERA MUNICIPAL ZONA 1
3325,FAJA NO.9 LADO SAMALA
3326,"KM. 4.5 CARRETERA A LA MAQUINA, INGENIO TULULA"
3327,KM. 4.5 CARRETERA A LA MAQUINA
3328,"CENTRO URBANO NO. 2 LA MAQUINA, SAN ANDRES VILLA SECA, RETALHULEU"
3329,ENTRADA PRINCIPAL CENTRO 2 LA MAQUINA
3329,ENTRADA PRINCIPAL DEL CENTRO 2 LA MAQUINA
3330,PARCELAMIENTO EL ROSARIO
3331,BARRIO LA ESPERANZA
3332,"7A. Y 8A. CALLE, AVENIDA ""COATEPEQUE"""
3333,"AVENIDA MAZATENANGO, BARRIO EL CENTRO"
3334,7A. Y 8A. CALLE AVENIDA RETALHULEU
3335,COLONIA LA FELICIDAD
3336,AV. MAZATENANGO BARRIO EL CENTRO
3337,BARRIO SAN MIGUEL
3338,AV. MAZATENANGO 2A Y 3A. CALLE
3339,AVENIDA MAZATENANGO ENTRE 2A. Y 3A. CALLE
3340,ENTRE 8A. Y 9A. CALLE AVENIDA RETALHULEU
3341,COMUNIDAD AGRARIA CANDELARIA XOLHUITZ
3342,2A. AVENIDA 2-55 ZONA 1
3342,2A. AVENIDA 2-55 ZONA 3
3343,ALDEA CABAÑAS
3344,COLONIA MORÁN
3345,"ALDEA GRANADOS, SECTOR I"
3345,ALDEA GRANADOS SECTOR II
3346,6TA AV. 04-003 ZONA1
3347,COLONIA MORAN
3348,"ALDEA CABAÑAS, SECTOR LOPEZ"
3349,COLONIA MORAN ZONA 1
3350,ALDEA MORAZÁN
3351,A UN COSTADO DE SALON MUNICIPAL
3352,ALDEA SIBANA
3353,"KILOMETRO 197.5 RUTA 6W, ALDEA XAB"
3354,SECTOR ENTRE RIOS ALDEA EL XAB
3354,"SECTOR ENTRE RIOS, ALDEA EL XAB"
3355,ALDEA EL XAB
3356,ALDEA EL XAB EL ASINTAL RETALHULEU
3357,KM. 192.5 COLONIA SANTA ELENA
3358,ALDEA SIBANÁ
3359,"COLONIA EL ABRIGO, CALLE PRINCIPAL"
3360,"SECTOR NUEVA CONCEPCIÓN, ALDEA EL XAB"
3361,BARRIO SAN JOSE ALDEA EL XAB
3362,5A. CALLE ORIENTE N-17
3362,5A. CALLE ORIENTE N-15
3363,PLAZUELA BELEN
3364,CALLE DE LOS NAZARENOS NO. 16
3365,3A. CALLE ORIENTE NO.11
3366,4A. AVENIDA NORTE N-26
3367,FINCA LA PRIMAVERA SALIDA A SANTA MARIA DE JESUS KM.2
3368,2A. AVENIDA SUR NO. 46
3368,2DA. AVENIDA SUR NO. 46
3369,CALLE ANCHA NO. 86
3369,CALLE ANCHA NO.86
3370,CALLE CHIPILAPA NO. 11
3370,CALLE CHIPILAPA NO.11
3370,CALLE CHIPILAPA N.11
3371,CALLE ANCHA DE LOS HERREROS NO. 59 INTERIOR
3371,CALLE ANCHA DE LOS HERREROS  NO. 59 INTERIOR
3371,CALLE ANCHA DE LOS HERREROS NO.59 INTERIOR
3372,"CALLE DE LA PILA COLORADA CASA NO. 6, SAN FELIPE DE JESUS"
3373,CALLE DE LA PILA COLORADA CASA NO. 6
3374,"LOTE F-6, MANZANA G, SAN PEDRO EL PANORAMA"
3375,CALLE DE LOS NAZARENOS NO.28
3376,2DA. CALLE ORIENTE NO. 1 ALDEA SAN JUAN DEL OBISPO
3377,5TA. CALLE PONIENTE NO. 22
3378,CALLE ANCHA DE LOS HERREROS NO. 16
3379,2A. CALLE ORIENTE NO. 22 LA ANTIGUA GUATEMALA
3380,ALDEA SAN PEDRO LAS HUERTAS
3381,COLONIA SAN FRANCISCO NO.7
3381,COLONIA SAN FRANCISCO NO. 7
3382,CALLE LOS NAZARENOS NO. 28
3383,PLAZUELA DE BELEN
3384,CALLE DE BELEN NO. 18
3385,NO. 42 LOTIFICACION VALLE DE SANTIAGO ANTIGUA
3386,LOTIFICACION EL COROZAL NO. 6-7 ALDEA SANTA ANA
3386,LOTIFICACION EL COROZAL NO.6-7 ALDEA SANTA ANA
3387,CERRO SAN FELIPE DE JESUS 5A. AVE. ZONA 5 NO. 62 C
3387,CERRO SAN FELIPE DE JESUS 5A. AVE ZONA 5  NO. 62 C
3388,BARRIO SAN LUQUITAS NO. 29
3389,KM. 46.3 CARRETERA A CIUDAD VIEJA
3390,CALLE DE LA AZOTEA NO. 23
3391,"FINCA HACIENDA CARMONA, ALDEA SAN JUAN DEL OBISPO"
3392,S/N FINCA AZOTEA
3393,"CALLE DEL HERMANO PEDRO FINAL PRIMAVERA ENTRADA DE SANTA ANA NO. 29, ALDEA SANTA ANA"
3394,6TA. AVENIDA NORTE NO. 80
3395,"1A. AVENIDA 3ER. CANTON FINAL, ALDEA SAN PEDRO LAS HUERTAS"
3396,"6TA. AVENIDA NORTE NO. 60A, CENTRO HISTORICO"
3397,PRIMERA CALLE PONIENTE NO. 8
3398,"9A. CALLE ORIENTE NO. 13 ""A"","
3398,"9A. CALLE ORIENTE NO. 13 ""A"""
3399,6A. AVENIDA NORTE NO. 80 17/05/2022
3400,CALLE ANCHA DE LOS HERREROS NO. 56 CASA VICTORIA
3401,BARRIO SAN LUQUITAS NO. 29 03/01/2023
3402,KILOMETRO 1.5 CARRERA A CIUDAD VIEJA
3402,KILOMETRO 1.5 CARRETERA A CIUDAD VIEJA
3402,KILOMETRO 1.5 CARRETERA A CIUDAD  VIEJA
3403,3A. AVENIDA NORTE N-13  B
3404,9A. CALLE NO. 13 A
3405,5A. CALLE ORIENTE NO. 17
3406,5A. CALLE PONIENTE N-22
3407,CALLE DEL PORTAL LOTE 11
3408,"LOTIFICACION SAN PEDRO PANORAMA, LOTES 67,68 Y 69"
3409,CALLE CHIPILAPA N-11
3410,9A. CALLE ORIENTE N-13  A
3410,9A. CALLE ORIENTE N.13  A
3411,9A. CALLE  A ORIENTE NO. 19
3412,COLONIA SAN FRANCISCO NO. 10
3412,COLONIA SAN FRANCISCO NO.10
3413,CALLE DE LA PILA COLORADA NO.1
3414,LOTIFICACION SANTIAGO DE LOS CABALLEROS N.6
3415,2A. AV. SUR NO. 3
3416,CALLE DEL ESPIRITU SANTO NO. 4.
3417,KM.1.5 CARRETERA CIUDAD VIEJA
3418,2A. CALLE ORIENTE NO. 22
3419,CALLE DE CHIPILAPA NO. 11
3420,7A. AVENIDA NORTE NO.96
3421,KM. 1.5 CARRETERA A CIUDAD VIEJA CASA #3
3422,SALIDA A SANTA MARIA DE JESUS KILOMETRO 2
3423,"CALLE DE LA PILA COLORADA, CASA NO.6 ALDEA SAN FELIPE DE JESUS"
3424,COLONIA EL CARMEN #20
3425,CALLE ANCHA DE LOS HERREROS CALLEJON EL COPANTE NO. 133
3425,CALLE ANCHA DE LOS HERREROS  CALLEJON EL COPANTE NO. 133
3426,1A. AVENIDA SUR NO.9
3427,3A. CALLE PONIENTE NO.4 ENTRE 5A. Y 6A. AVENIDA
3428,9A. CALLE ORIENTE NO. 13  A
3429,AVENIDA DEL ESPIRITU SANTO NO.1
3430,CALLE REAL DE JOCOTENANGO NO. 12
3431,LOTIFICACION LOLITA NO. 5 ZONA 4
3431,LOTIFICACION LOLITA N. 5 ZONA 4
3432,CALLE EL CEMENTERIO NO. 28
3432,CALLE AL CEMENTERIO NO. 28
3433,"DECIMA CALLE FINAL NUMERO 1, COLONIA LOS LLANOS"
3434,COLONIA EL NANCE NO. 28
3435,"LOTE 17, SECTOR F, MANZANA F, SAN ISIDRO 2, ZONA 2"
3436,9A. CALLE 2-66 COLONIA LOS LLANOS ZONA 7
3437,COLONIA LOS ANGELES 08 03/01/2023
3438,"COLONIA LAS PERPETUAS ROSAS, CALLE PRINCIPAL NO. 9"
3439,3A. CALLE COLONIA LOS ANGELES NO.8
3440,"LOTE 83, CALLE REAL DE JOCOTENANGO, ZONA 1"
3441,CALLE REAL NO.18 ZONA 2 2
3442,1A. AVENIDA Y 1A. CALLE ZONA 3
3443,CALLE REAL N. 11 ZONA 1
3444,"DIAGONAL 2, NO.14"
3445,8A. CALLE 2-00 COLONIA LOS LLANOS
3446,CALLE REAL DE JOCOTENANGO 2A. PILA CALLEJON DE LOS PESCADOS NO. 6
3447,CALLE REAL DE PASTORES
3448,1A. CALLE 3-42 ZONA 2
3449,2DA. AVENIDA 1-34 ZONA 2
3450,ALDEA SAN LUIS PUEBLO NUEVO
3451,"LOS PLANES DE PASTORES, COLONIA EL TIZATE ZONA 0"
3452,CALLE REAL NO. 1-43 ZONA 5
3453,CANTON LA VEGA 3A. CALLE 1-10 ZONA 7
3454,0 CALLE 9-33 ZONA 3
3454,0 CALLE 9-33ZONA 3
3455,AVENIDA DEL NIÑO ZONA 4
3456,2A. CALLE 6-12 ZONA 3
3457,"5A. CALLE ""A"" 5-16, ZONA 4"
3458,2A. AVENIDA 3-45 ZONA 3
3458,2A. AVENIDA 1-45 ZONA 3
3459,KILOMETRO 40 CARRETERA INTERAMERICANA
3459,KILOMETRO 32 CARRETERA INTERAMERICANA
3460,KM.0.190 CAMINO A ALDEA EL REJON ZONA 5
3460,KM. 0.190 CAMINO A ALDEA EL REJON ZONA 5
3461,KILOMETRO 41 2-77 CARRETERA A SANTO DOMINGO XENACOJ
3462,KILOMETRO 41-2-77 CARRETERA HACIA SANTO DOMINGO XENACOJ
3463,2A. CALLE 2-32 ZONA 5
3464,1RA. CALLE 0-22 ZONA 3
3465,1A. CALLE 1-23 ZONA 1
3465,1A. CALLE 1-33 ZONA 1
3466,SUMPANGO
3467,0 CALLE 1-18 ZONA 1
3468,1A. CALLE 0-57 ZONA 2
3469,6A. AVENIDA 3-05 ZONA 4
3470,"1A. AVENIDA FINAL ZONA 2, LOS HORIZONTES"
3471,"2A. CALLE 5-61, COLONIA EL CARMEN, ZONA 2"
3472,"CHICACOTOJ, COLONIA EL ESFUERZO"
3473,0 CALLE 3-45
3474,"2A. CALLE ESQUINA, ZONA 4"
3475,"3RA. AVENIDA Y 4TA. CALLE, ZONA 4"
3476,LOTE NO. 333 JARDINES DE SANTIAGO
3477,2A. CALLE 2-21 ZONA 2
3478,SEGUNDA AVENIDA  Y SEGUNDA CALLE 1-20 ZONA DOS
3479,2A. CALLE 5-111 ZONA 1
3479,2DA. CALLE 5-111 ZONA 1
3480,7A. AVENIDA B 1-25 ZONA 1
3481,6A. CALLE 1-33 ZONA 2
3482,3AV. 4TA. CALLE ZONA 4
3483,SANTIAGO SACATEPEQUEZ
3484,KM. 32 CARRETERA INTERAMERICANA
3485,5A. CALLE 0-42 ZONA 1
3486,FINCA EL CERRO 2DA. AVENIDA 5-82 ZONA 1
3487,"FINCA EL CERRO, 2A. AVENIDA FINAL ZONA 1"
3488,2A. AVENIDA FINAL ZONA 1
3489,LOTE 10 JARDINES DE SAN LUCAS II
3490,"3RA. AVENIDA ""A""  1-23 CASCO URBANO ZONA 2"
3491,LOTE 11 GRANJA LAS AMERICAS JARDINES DE SAN LUCAS 4
3492,1A. AVENIDA Y 6A. CALLE 1-80
3493,8VA. CALLE Y 4TA. AVENIDA
3494,1A. AVENIDA A 4-17 QUINTAS EL PARAISO
3495,"3A. AVENIDA 2-15 ALDEA CHOACORRAL ZONA 4 CAMINO A BOSQUEZ DE SAN LUCAS, ZONA 4"
3496,"KM. 29 CARRERA INTERAMERICANA, SAN LUCAS SACATEPEQUEZ"
3497,"7A. AVENIDA 3-21, CASCO URBANO ZONA 1"
3498,LOTE 50 JARDINES DE SAN LUCAS 2
3499,4TA. CALLE 4-06 ZONA 1
3500,1A. AV. A 4-17 QUINTAS EL PARAISO
3501,1A. AVENIDA 6A. CALLE 1-80 ZONA 1
3502,"CALLEJON LA TORRE ZONA 2, KM.2 7.5 CARRETERA INTERAMERICANA"
3503,"6A. AVENIDA 6-08, SAN LUCAS SAC."
3504,"4A. CALLE ORIENTE, 6-13"
3505,KM.28.5 CARRETERA INTERAMERICANA SAN LUCAS
3506,KM. 29.8 AUTOPISTA SAN LUCAS RUTA CHIMALTENANGO
3507,4TA. CALLE Y 1A. AV.  A
3508,SEGUNDA AVENIDA Y TERCERA CALLE ZONA 1
3509,"4TA. AVENIDA 1-09 ZONA 2, ALDEA SANTO TOMAS MILPAS ALTAS"
3510,0 CALLE 4-61 ZONA 3 EL ARENAL
3511,6A. AVENIDA 1-15 ZONA 1
3512,"3RA. CALLE, CALLEJON ""M"" 3-28, ALDEA SANTO TOMAS MILPAS ALTAS"
3512,"3RA. CALLE CALLEJON ""M"" 3-28, ALDEA SANTO TOMAS MILPAS ALTAS"
3513,"CALZADA EBEN-EZER LOTE NO. 48 ""E"", ALDEA SANTO TOMAS MILPAS ALTAS, ZONA 4"
3514,"3RA. CALLE, CALLEJON I 3-09 ZONA 2 ALDEA SANTO TOMAS MILPAS ALTAS"
3514,3A. CALLE CALLEJON I 3-09 ZONA 2 ALDEA SANTO TOMAS MILPAS ALTAS
3515,"KM. 32. 5, 4A. AVENIDA LOTE NO. 3, ALDEA LA LIBERTAD ZONA 2"
3516,"4A. AVENIDA 1-14 ZONA 2, ALDEA LA LIBERTAD"
3517,"2A. CALLE 0-26-B, ALDEA SANTO TOMAS MILPAS ALTAS"
3518,"KILOMETRO 31.5 LOTE 23 ZONA 00, ALDEA LA LIBERTAD"
3519,2A. AVENIDA Y TERCERA CALLE ZONA 1
3520,2A. CALLE 0-07 ZONA 4 ALDEA SANTO TOMAS MILPAS ALTAS
3521,"4TA. CALLE ""A"", B-6, ZONA 1"
3522,"MANZANA 10 LOTE #9.1, ALDEA BUENA VISTA"
3523,1A CALLE F-25 COLONIA VISTA HERMOSA ZONA 5
3524,"4A.CALLE ""A"", B-06 ZONA 1"
3525,PRIMER CANTON PLAZUELA
3526,TERCER CANTON 3-822
3527,PRIMER CANTON 1-232
3528,"5TA. AVENIDA 1-95, ZONA 1"
3528,5TA. AVENIDA 1-95 ZONA 1
3528,5A. AVENIDA 1-95 ZONA 1
3529,"4TA. AVENIDA ZONA 1, VILLA COMCEPCION LOTE NO. 3"
3530,5TA AVENIDA FINAL 1-19 ZONA 1
3531,3ERA. AVENIDA 1-74 ZONA 4
3532,3A. CALLE 1-22 ZONA 3
3532,3A. CALLE1-22 ZONA 3
3533,"4A. CALLE 2-08 ZONA 6, BARRIO SAN MIGUEL"
3533,"4A.CALLE 2-08 ZONA 6, BARRIO SAN MIGUEL"
3534,KILOMETRO 74.8 RUTA NACIONAL 14
3535,KILOMETRO 81 RN-14
3536,3RA. CALLE 1-31 ZONA 1
3537,4A. AVENIDA  8-11 ZONA 3
3538,RUTA NACIONAL 14 KM 81
3539,4TA. CALLE 4-30 ZONA 5
3540,2A. CALLE 2-09 ZONA 3
3541,CARRETERA PRINCIPAL A SAN LORENZO
3542,4A. AVENIDA 3-12 ZONA 1
