Group,Address
2591,"ALDEA SAN RAFAEL PACAYÁ NO. 2, COATEPEQUE"
2592,KILÓMETRO 2.5 CARRETERA A CHUATUJ
2593,"6A. CALLE 1-25 ZONA 1, CALZADA ALVARO ARZÚ"
2594,"2A CALLE 3-60 ZONA 1, BARRIO LA BATALLA"
2594,2DA. CALLE 3-60 ZONA 1 BARRIO LA BATALLA
2594,2DA CALLE 3-60 ZONA 1 BARRIO LA BATALLA
2595,"8A. CALLE 1-23 ZONA 1, BARRIO INDEPENDENCIA"
2595,"8A. CALLE 1-23 ZONA 1, BARRIO LA INDEPENDENCIA"
2595,8A. CALLE 1-23 ZONA 1 BO. INDEPENDENCIA
2596,"3RA. AVENIDA FINAL ZONA 4, BARRIO COLOMBITA"
2597,ALDEA LA FELICIDAD SECTOR I
2598,ALDEA SAN RAFAEL PACAYA II
2599,"11 CALLE 1-05 ZONA 3, BARRIO SAN FRANCISCO"
2599,"11A. CALLE 1-05, ZONA 3, BARRIO SAN FRANCISCO"
2600,"ALDEA SAN RAFAEL PACAYÁ NO. 2,"
2600,ALDEA SAN RAFAEL PACAYÁ NO. 2
2601,LA UNIÓN ZONA 5
2602,"KILOMETRO 1, CARRETERA A CHUATUJ,"
2603,9A. AVENIDA 1-34 ZONA 1
2604,3A. AVENIDA 7-06 ZONA 6
2604,3RA. AVENIDA 7-06-ZONA 6
2605,"2DA. AVENIDA 3-01 ZONA 1, BARRIO LA BATALLA,"
2606,"1ERA. AVENIDA 11 CALLE 1-05 ZONA 3, BARRIO SAN FRANCISCO"
2606,1A. AVENIDA 11 CALLE 1-05 ZONA 3 BARRIO SAN FRANCISCO
2607,ALDEA SAN VICENTE PACAYÁ
2608,BARRIO AURORA ZONA 8
2609,ALDEA LAS PALMAS
2610,6TA CALLE 8-337 ZONA 1
2611,"3RA AVENIDA 5-00, BARRIO SAN FRANCISCO"
2612,"7A. CALLE 1-42 ZONA 6, COLONIA MIGUEL ÁNGEL ASTURIAS"
2612,"7A. CALLE 1-42 ZONA 6, COLONIA MIGUEL ANGEL ASTURIAS"
2613,13 CALLE 9-20 ZONA 2 RESIDENCIALES VALLE VERDE
2613,"13 CALLE 9-20 ZONA 2, RESIDENCIALES VALLE VERDE"
2614,9A. AV. 1-34 ZONA 1 COLONIA SANTA ELENA BARRIO SAN MARCOS
2615,SAN VICENTE PACAYÁ
2616,2A. AVENIDA 3-01 BARRIO LA BATALLA
2617,SECTOR SAN VICENTE CAÑALES CANTÓN NUEVO CHUATUJ ZONA 7
2618,2A CALLE 6-33 ZONA 1
2618,2A. CALLE 6-33 ZONA 1
2619,"9 AVE 1-34 ZONA 1, COLONIA SANTA ELENA, BARRIO LA ESPERANZA."
2619,9A. AV. 1-34 ZONA 1 COLONIA SANTA ELENA BARRIO LA ESPERANZA
2620,3A AVE 10-59 ZONA 4 BARRIO COLOMBITA
2620,3A. AVENIDA 10-59 ZONA 4 BARRIO COLOMBITA
2621,3A AVE 0 CALLE ZONA 3
2622,6A AVENIDA FINAL 8-142 ZONA 1
2623,"3A. CALLE 10-40 ZONA 1, COLONIA SANTA ELENA"
2624,7A. CALLE 8-68 ZONA 1
2624,7A. CALLE 8-72 ZONA 1
2624,4A. CALLE 8-36 ZONA 1
2625,BOULEVARD NORTE LOTIFICACIÓN PRADOS DE COATEPEQUE
2626,4 CALLE 5-34 ZONA 1
2627,5A. AVE. 8-09 ZONA 2 LOTIFICACION LAS CONCHITAS
2628,0A. 6 CALLE ZONA 1
2629,3AV. FINAL BARRIO COLOMBITA ZONA 4
2630,"KM 225.5 CARRETERA DEL PACIFICO, LA UNION"
2631,10A. CALLE Y 4AV. ESQUINA ZONA 4
2632,11AV. 6-27 ZONA 1 BARRIO LAS CASAS
2633,2AV. 1-24 ZONA 1 BARRIO LA BATALLA
2634,9A. AVENIDA 8-05 ZONA 1 BARRIO LAS CASAS
2635,GENOVA COSTA CUCA
2636,GENOVA CENTRO
2637,BARRIO 30 DE JUNIO
2638,"ALDEA SAN MIGUELITO, GENOVA COSTA CUCA"
2639,CENTRO DE GÉNOVA
2640,EL CENTRO DE FLORES
2641,ENTRADA PRINCIPAL DE FLORES COSTA CUCA
2642,CENTRO URBANO
2643,FLORES COSTA CUCA
2644,"7A. AVENIDA ""A"" 2B-11 ZONA 1"
2644,"7A. AVENIDA ""A"" 12-10 ZONA 1"
2645,9A. AVENIDA PARAJE LOS ALISOS Y  SAUCES ZONA 1
2646,3A AVENIDA 1-30 ZONA 3
2646,3RA. AVENIDA 1-30 ZONA 3
2647,5TA CALLE 1-20 ZONA 2
2647,"5TA CALLE 11-20, ZONA 1"
2648,"2DA. AVENIDA ""B"" 2-40 ZONA 4"
2649,"1A. AVENIDA, CALLE 1-57 ZONA 1, PALESTINA DE LOS ALTOS"
2650,SECTOR EL CAMPO
2651,"A LA PAR DEL VIVERO FERESTAL MUNICIPAL,  ZONA 2"
2652,PALESTINA DE LOS ALTOS
2653,"KILOMETRO 161 ENTRADA A SANTA CRUZ DEL QUICHE, ANTIGUA ZONA MILITAR"
2654,"4A CALLE Y 6A-12, ZONA 5"
2655,2AV. 6-27 ZONA 5
2656,12 CALLE 0-36 ZONA 5
2657,11A. CALLE 06-03 ZONA 1
2657,11 CALLE 06-03 ZONA 1
2658,"20 CALLE FINAL ZONA 4, COLONIA LOS CELAJES"
2659,6TA. AVENIDA 00-002 DE LA ZONA 1
2660,"14 AVENIDA 2-38, ZONA 3"
2661,"4A. CALLE Y 9A. AVENIDA, ZONA 2"
2662,SANTA CRUZ DEL QUICHE
2663,0 AV. 8-24 A ZONA 6
2664,9A. AVENIDA 4-65 ZONA 2
2665,KILOMETRO 166.9 ALDEA EL CARMEN CHITATUL
2666,"CASERIO BUENA VISTA, XATINAP V"
2667,"20 CALLE FINAL DE LA ZONA CUATRO, COLONIA LOS CELAJES"
2668,9A. AV. 4-65 ZONA 2
2669,"2A. AVENIDA  ""A"" 14-224, ZONA 2"
2669,"2A. AVENIDA 14-224, ZONA 2"
2669,"2A. AVENIDA ""A"" 14-224 ZONA 2"
2670,"10A. AVENIDA Y 3A, CALLE ZONA 3"
2671,"0 AVENIDA 8-24 ""A"", ZONA 6"
2672,"2A. AV. 1-4 ZONA 1, QUICHÉ"
2673,11 CALLE 11-209 ZONA 4
2674,CENTRO DE DETENCIÓN PREVENTIVA PARA HOMBRES
2675,"CANTÓN PACHÓ, ALDEA LEMÓA"
2676,"2DA. AVENIDA 6-27, ZONA 5"
2677,"8A. CALLE ""A"" 0-98, ZONA 6"
2677,"8A. CALLE ""A""  0-98, ZONA 6"
2678,"MANZANA A, LOTES 5 Y 6 BOSQUES DE VILLA VALERIA, ZONA 3"
2679,"2A. AVENIDA 1-04, ZONA 1"
2679,"2DA. AVENIDA 1-42,  ZONA 1"
2679,"2A. AVENIDA 1-07,  ZONA 2"
2679,4A. AVENIDA 1-074 ZONA 1
2680,4A. AVENIDA 13-29 ZONA 2
2681,"CASA FINAL, COLONIA GUMARCAAJ"
2682,1A. AVENIDA 12-408 ZONA 5
2683,5AV. 0-38 ZONA 1
2684,ALDEA EL CARMEN CHITATUL
2685,FINAL DE LA ZONA 4 COLONIA LOS CELAJES
2686,CHICHÉ
2687,ALDEA AGUA TIBIA
2688,"EOUM JV, BARRIO EL CALVARIO"
2689,4A. AVENIDA 3-43 ZONA 2
2689,4A. AVENIDA 3-36 ZONA 2
2690,2A. AVENIDA 2-10 ZONA 2
2690,7A. AVENIDA 2-20 ZONA 2
2691,CANTON ILOM
2692,ALDEA CHEL
2693,CANTÓN VIPATNÁ
2694,CANTÓN CHAJUL
2695,ALDEA ESTRELLA POLAR
2696,CHAJUL
2697,"5A. AVENIDA ARCO GUCUMATZ 1-61, ZONA 1"
2698,CHICHICASTENANGO
2699,CANTÓN CHICUA PRIMERO
2700,CANTÓN CHUPOL
2700,CANTON CHUPOL
2701,10 CALLE 5-21 ZONA ÚNICA
2702,5A. AVENIDA  FINAL SALIDA A SANTA CRUZ DEL QUICHÉ
2702,5A.  AVENIDA FINAL SALIDA A SANTA CRUZ DEL QUICHÉ
2702,5A. AVENIDA FINAL SALIDA A SANTA CRUZ DE QUICHÉ
2703,CANTÓN CHICUÁ  SEGUNDO
2704,CANTÓN CHIJTINIMIT
2705,LOTIFICACION VILLAS DE SANTO TOMAS
2706,5A. AV. ARCO GUCUMATZ 1-00
2707,ÁREA  URBANA
2708,"CANTON CENTRAL, SALIDA AL CANTON CHITUCUR I"
2709,ALDEA SAN JOSÉ EL TUNAL
2710,SAN PEDRO JOCOPILAS
2711,ALDEA CHIUL
2712,BARRRIO SAN FRANCISCO
2712,BARRIO SAN FRANCISCO
2713,AREA URBANA
2714,CANTON TIXAXCAP
2715,CANTÓN VIACAAN
2716,CANTON TUCORAL
2717,LOTIFICACION LOS ROBLES
2718,CASERÍO LOS LLANOS
2719,3A. AV. 10-30 ZONA 5
2720,CANTON VICOTZ
2720,CANTÓN VICOTZ
2721,CANTON XOLACUL
2721,CANTÓN XOLACUL
2722,ALDEA SALQUIL GRANDE
2723,"CASERÍO VIKOLÁ, ALDEA RIO AZUL"
2724,CANTÓN XOLACUL ZONA 3
2724,CANTON XOLACUL ZONA 3
2725,CANTÓN BATZBACÁ
2726,CANTÓN SIMOCOL
2726,CANTON SIMOCOL
2727,MERCADO DE ARTESANÍAS
2728,ALDEA XECOTZ
2729,CANTON JACTZAL
2730,1RA. AV. 2-27 ZONA 1
2730,1A. AV. 2-27 ZONA 1
2731,"1RA. AVENIDA 2-27, ZONA 1"
2732,8A. AV. 1-29 ZONA 1
2733,7A. AVENIDA 2-24 ZONA 4
2734,1A. AVENIDA 3-10 ZONA 4
2734,6A. AVENIDA 3-05 ZONA 4
2735,ALDEA SAQUIXPEC
2736,ALDEA SAN ANTONIO LA NUEVA ESPERANZA
2737,ALDEA LANCETILLO LA PARROQUIA
2738,SAN MIGUEL USPANTAN
2739,USPANTAN
2740,ALDEA CAMPAMAC
2741,ALDEA SANTA ANA
2742,ALDEA EL PARAISO
2743,BARRIO EL BORDITO
2744,CASERÍO CHUPACAY
2745,"ALDEA RÍO BLANCO, ZONA 3"
2746,"INEB, SAN BARTOLOMÉ JOCOTENANGO"
2747,CANILLÁ
2748,1A. AV. 5-31 ZONA 3
2749,"1A. AVENIDA 5-31 ZONA 3, CANILLA"
2750,"BARRIO SAN PEDRO BELEJU, ALDEA BELEJU"
2751,"4A. AVENIDA 1-62 ZONA 1, CHICHICAMÁN"
2752,"BARRIO SAN SEBASTIÁN, ALDEA BELEJÚ"
2753,3A. CALLE 3-30 ZONA 2
2753,3A.CALLE 3-30 ZONA 2
2753,"3A. CALLE 3-30, ZONA 2"
2754,ALDEA PAJUIL
2755,4A. AV- 1-62 ZONA 1
2756,5A. CALLE (SALIDA A OJO DE AGUA CARRIZAL)
2757,ZONA 1 PLAYA GRANDE
2757,"ZONA 1, PLAYA GRANDE"
2758,COMUNIDAD VICTORIA 20 DE ENERO
2759,COMUNIDAD PRIMAVERA  DEL IXCÁN
2760,ALDEA SAN JUAN CHACTELA
2761,2A. AV. Y 3A. CALLE ZONA 1
2761,7A. AVE. Y 8A. CALLE ZONA 1
2762,ALDEA MAYALÁN
2763,PARCELAMIENTO  XALBAL
2763,PARCELAMIENTO XALBAL
2764,ALDEA EL PRADO
2765,LOTE 08 COLONIA BUENA VISTA ENTRADA A SAN FRANCISCO
2765,"LOTE 08 COLONIA BUENA VISTA, ENTRADA A SAN FRANCISCO"
2766,ALDEA VALLE DE CANDELARIA NO. 1
2767,ALDEA CUARTO PUEBLO
2768,ALDEA LAS ROSAS
2768,ALDEA LAS BRISAS
2769,PARCELAMIENTO PUEBLO NUEVO
2770,"ZONA 1, PLAYA GRANDE IXCÁN"
2771,"ALDEA EL AFÁN, IXCÁN, QUICHÉ"
2772,ALDEA SANTIAGO IXCAN
2773,"5TA. CALLE, ZONA 1, PLAYA GRANDE"
2774,ZONA 1 PLAYA GRANDE 2A. AV. Y 3A. CALLE ZONA 1
2775,PLAYA GRANDE IXCAN
2776,"3A. AVENIDA Y 3A. CALLE ZONA 1, EDIFICIO EL PEREGRINO"
2777,"ZONA 1 PLAYA GRANDE CENTRO DE CAPACITACIÓN MUNICIPAL, ZONA 1, PLAYA GRANDE, IXCAN."
2778,PARCELAMIENTO KAIBIL BALAM
2779,"VALLE LINDA VISTA, SALIDA A MORITAS"
2780,CASERÍO EL AGUACATE ZONA 0
2781,"VENIDA LOS LIRIOS, ZONA 3, LUGAR DENOMINADO ""POTRERO VIEJO"""
2782,CASERIO EL AGUACATE
2783,AVENIDA LAS AMELIAS ZONA 4 CASA NO. C-01
2784,"7A. CALLE 4-47, ZONA 1"
2784,"7A. CALLE 4-84, ZONA 1"
2784,"7A. CALLE 8-72, ZONA 1"
2785,2A CALLE 3-02 ZONA 5 COLONIA MARIA TERESA
2786,1A AVE. 4-08 ZONA 2
2787,3A AVE. 6-49 ZONA 1
2787,3A. AVE. 6-49 ZONA1
2788,6A AVE. 3-40 ZONA 1
2789,3A CALLE 6-49 ZONA 4
2789,3A CALLE 6-79 ZONA 4
2790,CENTRO URBANO PARCELAMIENTO CABALLO BLANCO
2791,KM. 192 CARRETERA A CHAMPERICO
2792,8A. AVENIDA. 8-01 ZONA 1
2792,8A. AVENIDA 8-01  ZONA 1
2793,5A. AVENIDA 6-49 ZONA 1
2793,3A. AVENIDA 6-49 ZONA 4
2794,"9A. AVENIDA A, 2-05 RESIDENCIALES ANA LUCIA, ZONA 4"
2794,"9A. AVENIDA ""A"", 2-05, RESIDENCIALES ""ANA LUCIA"", ZONA 4"
2795,"LOTIFICACION PERU, ZONA 4"
2795,LOTIFICACION PERU ZONA 4
2796,"5A. CALLE, INGRESO A LA COLONIA EL PEDREGAL I, ZONA 6"
2797,ALDEA CABALLO BLANCO
2798,"5A. CALLE 5-05, ZONA 6"
2798,5TA. CALLE 5-05 ZONA 6
2798,5A. CALLE 5-05 ZONA 6
2799,"1A. CALLE 8-90, CANTON TABLEROS, ZONA 5"
2800,"9A. AVENIDA ""A"" ANA LUCIA ZONA 4, RETALHULEU"
2801,15A. CALLE LOTIFICACION PERU ZONA 4
2801,9AV. 15 CALLE LOTIFICACION PERU ZONA 4
2802,"7A. CALLE, 2-54, ZONA 1 RETALHULEU"
2803,"AREA URBANA, ALDEA CABALLO BLANCO RETALHULEU"
2804,"9A. AVENIDA A 2-05, RESIDENCIALES ANA LUCIA, ZONA 4 RETALHULEU"
2805,1A. CALLE 4-05 CALDZADA NAVIDAD ZONA 4
2805,1A. CALLE 4-05 CALZADA NAVIDAD ZONA 4
2806,ALDEA NUEVA CANDELARIA
2807,3A. AVENIDA DEL RASTRO Y 4A. CALLE ZONA 4
2808,5-03 ZONA 4 CALZADA NAVIDAD
2809,3RA. AVENIDA 6-92 ZONA 2 LOTIFICACION EL RIO
2809,"3A. AVENIDA 6-92 ZONA 2, LOTIFICACION EL RIO"
2809,"3RA. AVENIDA 6-92 ZONA 2, LOTIFICACION EL RIO"
2810,"5A. CALLE INGRESO AL PEDREGAL I, ZONA 6"
2810,"5A. CALLE INGRESO AL PEDREGAL I, ZONA6"
2811,"SECTOR EL INFIERNITO, PARCELAMIENTO CABALLO BLANCO, RETALHULEU"
2812,2DA. AV. 6-90 ZONA 5 AVENIDA FUNDABIEN
2812,2DA. AVENIDA 6-90 ZONA 5 AVENIDA FUNDABIEM
2813,"1A. CALLE 8-71, ZONA 1"
2814,2 CALLE 5-82 ZONA 1
2815,5TA CALLE 6-80 ZONA 1
2815,5TA. CALLE 6-80 ZONA 1
2816,"1A. CALLE 4-05 ZONA 4, CALZADA NAVIDAD"
2816,"1A. CALLE 5-03 ZONA 1, CALZADA NAVIDAD"
2817,"BARRIO MONTERREY, ZONA 4"
2818,ALDEA LA GUITARRA
2819,"0 CALLE ZONA 4, CANTÓN OCOSITO"
2820,"LOTIFICACIÓN EL BOSQUE, ZONA 6"
2821,10 AVENIDA 5-88 ZONA 4 BARRIO MONTERREY
2821,14 AVENIDA 5-15 ZONA 4 BARRIO MONTERREY
2822,"RUTA 6W 10A. AVE. 0-50 ZONA 4, RESIDENCIALES ANA LUCIA"
2822,RUTA 6 W 10A. AVENIDA 0-50 ZONA 4 RESIDENCIALES ANA LUCIA
2823,"9AV. 7-30 ZONA 4, CANTON PERU"
2824,CENTRO URBANO ALDEA LA GUITARRA
2825,4A. CALLE 6-10  ZONA 6
2825,4TA. CALLE 6-10 ZONA 6
2826,4TA. CALLE 2-12 ZONA 2 LOTIFICACION EL PRADO
2826,4A. CALLE 2-12 ZONA 2 LOTIFICACION EL PRADO
2827,1RA. CALLE 8-90 ZONA 5 CANTON DOLORES
2828,3A. AVENIDA 6-33 ZONA 1
2829,"SECTOR LA UNIN, PARCELAMIENTO CABALLO BLANCO"
2830,CALLE INGRESO AL PEDREGAL ZONA 1
2831,9AV. 6TA. CALLE 9-88 ZONA 1
2832,8A. AV. 8-01 ZONA 1
2833,LOTIFICACION EL INFIERNITO CABALLO BLANCO
2834,2DA. CALLE 3-72 CALLE CONCEPCION
2835,CALZADA LAS PALMAS 13-70 ZONA 6
2836,"9A. AV. ""A"" 2-05 ZONA 4, RESIDENCIALES ANA LUCIA"
2836,9AV. A 2-05 ZONA 4 RESIDENCIALES ANA LUCIA
2837,"ENTRADA MONTE BELLO 1, 5TA. CALLE ZONA 6"
2838,"4TA. AVENIDA ""B"" 2-82 ZONA 1"
2839,LOTE NO. 64 CENTRO URBANO CABALLO BLANCO
2840,CANTON DOLORES ZONA 6 FINCA EL BOSQUE
2841,RETALHULEU
2842,4A CALLE 10-39 ZONA 4 RESIDENCIALES ANA LUCIA
2843,"INTERIOR COMPLEJO DEPORTIVO ""TAKALIK ABAJ"" KM. 186.5 ZONA 5 SALIDA A CHAMPERICO"
2844,2A.CALLE Y 3A. AVENIDA 2-90 ZONA 1
2844,2A. CALLE Y 3A. AVENIDA 2-90 ZONA 1
2844,3A. CALLE Y 3A. AVENIDA 2-60 ZONA 1
2845,"4A. AVENIDA 3-58, ZONA 1"
2846,4A. AV. 3-58 ZONA 1
2847,COMPLEJO DEPORTIVO 'ABAJ TAKALIK' KM. 186 ZONA 5
2848,DEPARTAMENTO DE RETALHULEU
2849,5A. CALLE  A  4-31 ZONA 1
2850,KM. 184 CANTÓN PUCA
2850,KM 184 CANTÓN PUCA
2851,FINAL CALZADA LAS PALMAS CANTON PUCA
2852,FINAL DE CALZADA LAS PALMAS
2852,FINAL CALZADA LAS PALMAS
2853,"AVENIDA CENTRAL, CANTON SAMALA 1"
2854,"FINCA BUENA VISTA, ALDEA SAN LUIS"
2855,KM. 183 CANTON PUCA
2856,CANTON SAMALA 1
2857,"KILOMETRO 183, CANTON PUCA 1"
2858,"5A. CALLE ZONA 2, SALIDA A CANTON CEIBA BLANCA"
2859,"2DA. AVENIDA Y 5TA. CALLE, ZONA 1"
2860,MICROPARCELAMIENTO LA LOLITA
2861,FINCA LOS BRILLANTES
2862,SAN MARTIN ZAPOTITLAN
2863,INTERIOR DEL SEMINARIO PRESBITERIANO KILOMETRO 182.5
2864,"KM. 182.5 CARRETERA A QUETGO., INTERIOR DEL SEMINARIO EVANGELICO P."
2865,2AV. 3-50 ZONA 1
2866,"ZONA 3, COMUNIDAD ARMENIA ORTÍZ"
2867,0 AVENIDA ZONA 1
2868,"ZONA 3, ARMENIA ORTIZ"
2869,APARTADO No. 3-11905
2870,"LOTIFICACION ""LA ESPERANZA"""
2870,"LOTIFICACIÓN ""LA ESPERANZA"""
2871,3A. CALLE BARRIO EL CENTRO ZONA 1
2872,"8A. AVENIDA, COLONIA FEGUA, ZONA 4"
2873,3A. CALLE 2-60 ZONA 1
2874,"2A. CALLE ZONA 1, BARRIO CAMILO ALVARADO"
2875,LINEA C4 AL SIS PARCELAMIENTO LA MAQUINA
2875,LINEA C-4 SIS PARCELAMIENTO LA MAQUINA
2876,CENTRO DOS PARCELAMIENTO LA MAQUINA
2876,"CENTRO 2, PARCELAMIENTO LA MAQUINA"
2876,"CENTRO UNO, PARCELAMIENTO LA MAQUINA"
2876,CENTRO UNO PARCELAMIENTO LA MAQUINA
2877,PARCELAMIENTO LA MAQUINA LINEA C-4 SIS
2878,"1A. CALZADA Y 2A. CALLE, CENTRO DOS, PARCELAMIENTO LA MAQUINA"
2879,"SAN ANDRÉS VILLA SECA, RETALHULEU"
2880,FAJA NO.9 LADO SAMALÁ PARCELAMIENTO LA MÁQUINA
2881,PARCELAMIENTO BUENOS AIRES
2882,CABECERA MUNICIPAL ZONA 1
2883,FAJA NO.9 LADO SAMALA
2884,"KM. 4.5 CARRETERA A LA MAQUINA, INGENIO TULULA"
2885,KM. 4.5 CARRETERA A LA MAQUINA
2886,"CENTRO URBANO NO. 2 LA MAQUINA, SAN ANDRES VILLA SECA, RETALHULEU"
2887,ENTRADA PRINCIPAL CENTRO 2 LA MAQUINA
2887,ENTRADA PRINCIPAL DEL CENTRO 2 LA MAQUINA
2888,PARCELAMIENTO EL ROSARIO
2889,BARRIO LA ESPERANZA
2890,"7A. Y 8A. CALLE, AVENIDA ""COATEPEQUE"""
2891,"AVENIDA MAZATENANGO, BARRIO EL CENTRO"
2891,AV. MAZATENANGO BARRIO EL CENTRO
2892,7A. Y 8A. CALLE AVENIDA RETALHULEU
2893,COLONIA LA FELICIDAD
2894,BARRIO SAN MIGUEL
2895,AV. MAZATENANGO 2A Y 3A. CALLE
2896,AVENIDA MAZATENANGO ENTRE 2A. Y 3A. CALLE
2897,ENTRE 8A. Y 9A. CALLE AVENIDA RETALHULEU
2898,COMUNIDAD AGRARIA CANDELARIA XOLHUITZ
2899,ALDEA CABAÑAS
2900,COLONIA MORÁN
2900,COLONIA MORAN
2901,"ALDEA GRANADOS, SECTOR I"
2901,ALDEA GRANADOS SECTOR II
2902,6TA AV. 04-003 ZONA1
2903,"ALDEA CABAÑAS, SECTOR LOPEZ"
2904,COLONIA MORAN ZONA 1
2905,ALDEA MORAZÁN
2906,A UN COSTADO DE SALON MUNICIPAL
2907,ALDEA SIBANA
2907,ALDEA SIBANÁ
2908,"KILOMETRO 197.5 RUTA 6W, ALDEA XAB"
2909,SECTOR ENTRE RIOS ALDEA EL XAB
2909,"SECTOR ENTRE RIOS, ALDEA EL XAB"
2910,ALDEA EL XAB
2911,ALDEA EL XAB EL ASINTAL RETALHULEU
2912,KM. 192.5 COLONIA SANTA ELENA
2913,"COLONIA EL ABRIGO, CALLE PRINCIPAL"
2914,"SECTOR NUEVA CONCEPCIÓN, ALDEA EL XAB"
2915,BARRIO SAN JOSE ALDEA EL XAB
2916,5A. CALLE ORIENTE N-17
2916,5A. CALLE ORIENTE N-15
2916,5A. CALLE ORIENTE NO. 17
2917,PLAZUELA BELEN
2917,PLAZUELA DE BELEN
2918,CALLE DE LOS NAZARENOS NO. 16
2918,CALLE DE LOS NAZARENOS NO.28
2919,3A. CALLE ORIENTE NO.11
2920,4A. AVENIDA NORTE N-26
2921,FINCA LA PRIMAVERA SALIDA A SANTA MARIA DE JESUS KM.2
2922,2A. AVENIDA SUR NO. 46
2922,2DA. AVENIDA SUR NO. 46
2923,CALLE ANCHA NO. 86
2923,CALLE ANCHA NO.86
2924,CALLE CHIPILAPA NO. 11
2924,CALLE CHIPILAPA NO.11
2924,CALLE CHIPILAPA N-11
2924,CALLE DE CHIPILAPA NO. 11
2924,CALLE CHIPILAPA N.11
2925,CALLE ANCHA DE LOS HERREROS NO. 59 INTERIOR
2925,CALLE ANCHA DE LOS HERREROS  NO. 59 INTERIOR
2925,CALLE ANCHA DE LOS HERREROS NO.59 INTERIOR
2926,"CALLE DE LA PILA COLORADA CASA NO. 6, SAN FELIPE DE JESUS"
2926,"CALLE DE LA PILA COLORADA, CASA NO.6 ALDEA SAN FELIPE DE JESUS"
2927,CALLE DE LA PILA COLORADA CASA NO. 6
2928,"LOTE F-6, MANZANA G, SAN PEDRO EL PANORAMA"
2929,2DA. CALLE ORIENTE NO. 1 ALDEA SAN JUAN DEL OBISPO
2930,5TA. CALLE PONIENTE NO. 22
2930,5A. CALLE PONIENTE N-22
2931,CALLE ANCHA DE LOS HERREROS NO. 16
2932,2A. CALLE ORIENTE NO. 22 LA ANTIGUA GUATEMALA
2933,ALDEA SAN PEDRO LAS HUERTAS
2934,COLONIA SAN FRANCISCO NO.7
2934,COLONIA SAN FRANCISCO NO. 7
2934,COLONIA SAN FRANCISCO NO. 10
2934,COLONIA SAN FRANCISCO NO.10
2935,CALLE LOS NAZARENOS NO. 28
2936,CALLE DE BELEN NO. 18
2937,NO. 42 LOTIFICACION VALLE DE SANTIAGO ANTIGUA
2938,LOTIFICACION EL COROZAL NO. 6-7 ALDEA SANTA ANA
2938,LOTIFICACION EL COROZAL NO.6-7 ALDEA SANTA ANA
2939,CERRO SAN FELIPE DE JESUS 5A. AVE. ZONA 5 NO. 62 C
2939,CERRO SAN FELIPE DE JESUS 5A. AVE ZONA 5  NO. 62 C
2940,BARRIO SAN LUQUITAS NO. 29
2941,KM. 46.3 CARRETERA A CIUDAD VIEJA
2942,CALLE DE LA AZOTEA NO. 23
2943,"FINCA HACIENDA CARMONA, ALDEA SAN JUAN DEL OBISPO"
2944,S/N FINCA AZOTEA
2945,"CALLE DEL HERMANO PEDRO FINAL PRIMAVERA ENTRADA DE SANTA ANA NO. 29, ALDEA SANTA ANA"
2946,6TA. AVENIDA NORTE NO. 80
2947,"1A. AVENIDA 3ER. CANTON FINAL, ALDEA SAN PEDRO LAS HUERTAS"
2948,"6TA. AVENIDA NORTE NO. 60A, CENTRO HISTORICO"
2949,PRIMERA CALLE PONIENTE NO. 8
2950,"9A. CALLE ORIENTE NO. 13 ""A"","
2950,"9A. CALLE ORIENTE NO. 13 ""A"""
2950,9A. CALLE ORIENTE NO. 13  A
2951,6A. AVENIDA NORTE NO. 80 17/05/2022
2952,CALLE ANCHA DE LOS HERREROS NO. 56 CASA VICTORIA
2953,BARRIO SAN LUQUITAS NO. 29 03/01/2023
2954,KILOMETRO 1.5 CARRERA A CIUDAD VIEJA
2954,KILOMETRO 1.5 CARRETERA A CIUDAD VIEJA
2954,KILOMETRO 1.5 CARRETERA A CIUDAD  VIEJA
2955,3A. AVENIDA NORTE N-13  B
2956,9A. CALLE NO. 13 A
2957,CALLE DEL PORTAL LOTE 11
2958,"LOTIFICACION SAN PEDRO PANORAMA, LOTES 67,68 Y 69"
2959,9A. CALLE ORIENTE N-13  A
2959,9A. CALLE ORIENTE N.13  A
2960,9A. CALLE  A ORIENTE NO. 19
2961,CALLE DE LA PILA COLORADA NO.1
2962,LOTIFICACION SANTIAGO DE LOS CABALLEROS N.6
2963,2A. AV. SUR NO. 3
2964,CALLE DEL ESPIRITU SANTO NO. 4.
2965,KM.1.5 CARRETERA CIUDAD VIEJA
2966,2A. CALLE ORIENTE NO. 22
2967,7A. AVENIDA NORTE NO.96
2968,KM. 1.5 CARRETERA A CIUDAD VIEJA CASA #3
2969,SALIDA A SANTA MARIA DE JESUS KILOMETRO 2
2970,COLONIA EL CARMEN #20
2971,CALLE ANCHA DE LOS HERREROS CALLEJON EL COPANTE NO. 133
2971,CALLE ANCHA DE LOS HERREROS  CALLEJON EL COPANTE NO. 133
2972,1A. AVENIDA SUR NO.9
2973,3A. CALLE PONIENTE NO.4 ENTRE 5A. Y 6A. AVENIDA
2974,AVENIDA DEL ESPIRITU SANTO NO.1
2975,CALLE REAL DE JOCOTENANGO NO. 12
2976,LOTIFICACION LOLITA NO. 5 ZONA 4
2976,LOTIFICACION LOLITA N. 5 ZONA 4
2977,CALLE EL CEMENTERIO NO. 28
2977,CALLE AL CEMENTERIO NO. 28
2978,"DECIMA CALLE FINAL NUMERO 1, COLONIA LOS LLANOS"
